BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,DELINQcat,DEROGzero
True,9100.0,28550.0,40300.0,HomeImp,Other,5.0,0.0,0.0,109.53563690185547,7.0,33.0,23.082905,0,True
False,9100.0,24721.0,34462.0,DebtCon,Other,1.0,0.0,0.0,28.100521087646484,8.0,7.0,27.520681,0,True
False,9100.0,62976.0,77829.0,HomeImp,Mgr,0.0,0.0,2.0,131.19349670410156,0.0,23.0,26.09042,1+,True
False,9100.0,46406.0,56134.0,HomeImp,Other,9.0,0.0,0.0,93.85346221923828,3.0,34.0,39.46633,0,True
False,9100.0,65019.0,74450.0,IsMissing,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,23.942516,0,True
False,9100.0,53764.0,56429.0,HomeImp,Other,9.0,0.0,0.0,92.0789794921875,3.0,33.0,40.582085,0,True
False,9100.0,78210.0,86558.0,DebtCon,Mgr,8.0,0.0,0.0,92.11150360107422,0.0,23.0,28.167074,0,True
False,9100.0,59430.0,76897.0,HomeImp,Other,5.0,0.0,1.0,246.09510803222656,1.0,16.0,37.470924,1,True
False,9100.0,47756.0,84022.0,HomeImp,Other,18.0,0.0,0.0,206.79736328125,1.0,17.0,32.391148,0,True
False,9200.0,71994.0,95525.0,DebtCon,Other,16.0,0.0,0.0,126.81643676757812,3.0,16.0,25.621931,0,True
False,9200.0,92395.0,114494.0,HomeImp,Office,24.0,0.0,0.0,130.3767852783203,1.0,11.0,39.112152,0,True
False,9200.0,55643.0,75267.0,HomeImp,Other,2.0,0.0,1.0,224.88223266601562,2.0,15.0,35.629353,1,True
False,9200.0,19756.0,26140.0,DebtCon,Other,0.0,1.0,0.0,0.48671144247055054,8.0,7.0,27.075256,0,False
False,9200.0,46707.0,60000.0,DebtCon,Mgr,4.0,0.0,0.0,192.8000030517578,2.0,17.0,34.81826,0,True
True,9200.0,64900.0,78000.0,DebtCon,Mgr,10.0,0.0,0.0,122.76667022705078,2.0,24.0,34.81826,0,True
True,9200.0,70715.0,85000.0,DebtCon,Office,26.0,0.0,0.0,143.06666564941406,2.0,23.0,34.81826,0,True
False,9200.0,72859.0,88183.0,DebtCon,Mgr,8.0,0.0,0.0,105.65520477294922,0.0,23.0,29.007208,0,True
False,9200.0,52531.0,66491.0,DebtCon,Mgr,11.0,0.0,0.0,122.22853088378906,1.0,19.0,32.657627,0,True
False,9200.0,57375.0,69040.0,DebtCon,Other,0.0,0.0,1.0,116.41879272460938,2.0,18.0,36.62563,1,True
False,9200.0,48130.0,62358.0,DebtCon,Other,15.0,0.0,4.0,219.65713500976562,0.0,36.0,27.617064,1+,True
False,9200.0,69657.0,89082.0,DebtCon,Other,3.0,0.0,0.0,217.32115173339844,0.0,16.0,28.749891,0,True
False,9300.0,79724.0,105493.0,DebtCon,Mgr,2.0,0.0,0.0,63.43088912963867,2.0,23.0,39.38612,0,True
False,9300.0,73252.0,100537.0,DebtCon,ProfExe,2.0,0.0,0.0,99.77452850341797,0.0,26.0,34.514633,0,True
False,9300.0,30204.0,57036.0,IsMissing,Other,30.0,0.0,0.0,235.49281311035156,0.0,19.0,23.13784,0,True
False,9300.0,75425.0,109040.0,DebtCon,Office,2.0,0.0,0.0,235.9462127685547,0.0,38.0,17.87526,0,True
False,9300.0,65019.0,57650.0,HomeImp,Other,11.0,1.0,0.0,308.3394470214844,2.0,13.0,31.553835,0,False
False,9300.0,63566.0,70551.0,DebtCon,ProfExe,14.0,0.0,0.0,138.3373565673828,0.0,19.0,42.483704,0,True
False,9300.0,65019.0,45906.0,HomeImp,Other,7.0,0.0,0.0,92.82171630859375,1.0,9.0,36.141277,0,True
False,9300.0,79133.0,100033.0,DebtCon,Other,3.0,0.0,0.0,102.16302490234375,2.0,31.0,40.794636,0,True
False,9300.0,46466.0,57182.0,DebtCon,Other,2.0,0.0,0.0,100.05186462402344,0.0,20.0,38.444317,0,True
False,9300.0,59617.0,67709.0,HomeImp,Other,4.0,0.0,1.0,243.8307342529297,1.0,16.0,35.96828,1,True
False,9300.0,65019.0,36793.0,HomeImp,Other,7.0,0.0,0.0,304.52020263671875,1.0,11.0,30.738813,0,True
False,9300.0,58051.0,65334.0,DebtCon,Mgr,6.0,0.0,0.0,113.2818603515625,1.0,23.0,41.86004,0,True
False,9300.0,39307.0,51680.0,DebtCon,Office,8.0,0.0,0.0,196.01463317871094,0.0,23.0,30.731571,0,True
True,9300.0,84900.0,105798.0,DebtCon,ProfExe,2.0,0.0,0.0,41.80720520019531,1.0,3.0,26.956697,0,True
True,9300.0,78000.0,97700.0,DebtCon,Mgr,12.0,0.0,2.0,88.5,4.0,29.0,34.81826,1+,True
True,9300.0,24000.0,37125.0,DebtCon,Office,3.5,1.0,1.0,148.03334045410156,2.0,19.0,34.81826,1,False
False,9300.0,21138.0,30700.0,DebtCon,Other,3.0,0.0,0.0,173.46665954589844,1.0,20.0,34.81826,0,True
False,9300.0,44026.0,70535.0,HomeImp,Office,12.0,3.0,1.0,245.89999389648438,2.0,29.0,34.81826,1,False
False,9300.0,65019.0,55350.0,HomeImp,Other,9.0,0.0,0.0,308.34033203125,2.0,13.0,33.635525,0,True
False,9300.0,81986.0,94513.0,DebtCon,Other,2.0,3.0,0.0,173.46665954589844,0.0,4.0,31.893904,0,False
False,9300.0,54088.0,66961.0,DebtCon,Other,22.0,0.0,0.0,278.16046142578125,3.0,28.0,40.823544,0,True
True,9300.0,38115.0,60493.0,DebtCon,Other,14.0,0.0,0.0,91.93263244628906,0.0,18.0,29.633608,0,True
False,9300.0,53772.0,71497.0,HomeImp,Mgr,2.0,0.0,2.0,136.0800323486328,0.0,23.0,29.68667,1+,True
False,9300.0,65019.0,44108.0,HomeImp,Other,7.0,0.0,0.0,290.8180847167969,1.0,12.0,29.7436,0,True
False,9300.0,21979.0,39880.0,DebtCon,Other,3.0,0.0,0.0,173.46665954589844,1.0,20.0,38.84409,0,True
False,9300.0,106449.0,120066.0,DebtCon,Other,18.0,0.0,1.0,189.919921875,1.0,15.0,37.086456,1,True
False,9400.0,52371.0,55764.0,DebtCon,Office,1.0,0.0,0.0,177.7028045654297,0.0,20.0,37.35869,0,True
False,9400.0,49484.0,59137.0,DebtCon,Other,10.0,0.0,0.0,102.27267456054688,0.0,22.0,37.26913,0,True
False,9400.0,65019.0,50575.0,HomeImp,Other,7.0,0.0,0.0,99.06951904296875,1.0,8.0,35.907814,0,True
False,9400.0,57105.0,67061.0,HomeImp,Other,6.0,0.0,0.0,129.50848388671875,0.0,34.0,35.734592,0,True
True,9400.0,52024.0,89107.0,HomeImp,Office,0.0,1.0,0.0,148.84474182128906,3.0,26.0,36.080032,0,False
False,9400.0,85448.0,94101.0,DebtCon,Other,2.0,0.0,0.0,104.11336517333984,2.0,32.0,39.541847,0,True
False,9400.0,56508.0,78358.0,DebtCon,Other,17.0,0.0,0.0,141.93115234375,0.0,11.0,32.327496,0,True
False,9400.0,81596.0,116738.0,HomeImp,Office,28.0,0.0,0.0,338.6290283203125,1.0,38.0,34.169514,0,True
False,9400.0,76989.0,88788.0,HomeImp,Other,24.0,0.0,0.0,350.6390075683594,0.0,46.0,30.06137,0,True
False,9400.0,57000.0,70000.0,DebtCon,Other,4.0,0.0,0.0,179.56666564941406,2.0,17.0,34.81826,0,True
False,9400.0,26700.0,40150.0,HomeImp,Other,9.0,0.0,0.0,80.16666412353516,0.0,4.0,34.81826,0,True
False,9400.0,65019.0,30455.0,HomeImp,Office,18.0,0.0,0.0,194.6142120361328,0.0,16.0,39.000065,0,True
False,9400.0,61185.0,65302.0,DebtCon,Other,1.0,0.0,2.0,117.17100524902344,2.0,18.0,35.611942,1+,True
False,9400.0,109991.0,125146.0,DebtCon,Self,7.0,0.0,1.0,171.6798095703125,0.0,18.0,34.81347,1,True
False,9400.0,122412.0,178547.0,DebtCon,Other,7.0,0.0,0.0,226.08880615234375,0.0,19.0,35.463387,0,True
False,9400.0,61213.0,70800.0,HomeImp,Other,5.0,0.0,0.0,75.86266326904297,3.0,20.0,39.403812,0,True
False,9400.0,53756.0,76077.0,HomeImp,Office,12.0,2.0,0.0,244.1166534423828,2.0,29.0,33.37457,0,False
False,9400.0,81546.0,119128.0,HomeImp,Office,30.0,0.0,0.0,328.1781311035156,2.0,38.0,34.15032,0,True
False,9400.0,86539.0,95010.0,DebtCon,Other,0.0,4.0,0.0,173.46665954589844,0.0,3.0,29.815323,0,False
False,9400.0,71600.0,99682.0,DebtCon,Other,16.0,0.0,0.0,159.036376953125,4.0,16.0,25.607227,0,True
False,9400.0,77715.0,101258.0,DebtCon,Mgr,2.0,0.0,0.0,65.8765869140625,1.0,23.0,38.108,0,True
False,9400.0,52598.0,74747.0,DebtCon,Mgr,6.0,0.0,0.0,129.3438262939453,1.0,24.0,42.265465,0,True
False,9400.0,51505.0,84178.0,HomeImp,Other,19.0,0.0,0.0,202.69796752929688,0.0,16.0,35.530613,0,True
False,9400.0,92340.0,125451.0,DebtCon,Office,7.0,0.0,0.0,129.1137237548828,1.0,22.0,36.349976,0,True
False,9400.0,53244.0,62245.0,DebtCon,Other,23.0,0.0,0.0,276.7877502441406,3.0,28.0,37.82185,0,True
False,9400.0,77410.0,116693.0,DebtCon,Office,0.0,0.0,0.0,245.08364868164062,0.0,37.0,17.1769,0,True
False,9400.0,56675.0,66976.0,HomeImp,Other,6.0,0.0,0.0,128.0716552734375,0.0,33.0,35.03337,0,True
False,9400.0,103973.0,119817.0,DebtCon,Other,18.0,0.0,2.0,182.61663818359375,2.0,16.0,37.33798,1+,True
True,9500.0,50400.0,63000.0,DebtCon,Other,1.0,0.0,0.0,91.26667022705078,8.0,22.0,34.81826,0,True
True,9500.0,36114.0,45654.0,DebtCon,Office,0.0,0.0,0.0,83.33329010009766,0.0,9.0,25.34348,0,True
False,9500.0,115186.0,131800.0,DebtCon,Self,7.0,0.0,0.0,177.05003356933594,0.0,19.0,33.430557,0,True
False,9500.0,41541.0,57280.0,DebtCon,Other,6.0,0.0,0.0,69.2293701171875,1.0,10.0,29.160128,0,True
False,9500.0,28750.0,42408.0,HomeImp,Office,0.0,0.0,0.0,115.5749740600586,1.0,30.0,39.050396,0,True
False,9500.0,47019.0,59413.0,DebtCon,Other,4.0,0.0,0.0,78.02555084228516,0.0,11.0,31.418133,0,True
False,9500.0,131394.0,162449.0,HomeImp,ProfExe,10.0,0.0,0.0,222.00950622558594,0.0,18.0,19.551243,0,True
False,9500.0,55862.0,62965.0,DebtCon,Other,15.0,0.0,4.0,223.10391235351562,0.0,36.0,26.141178,1+,True
False,9500.0,70000.0,85000.0,DebtCon,ProfExe,9.0,0.0,1.0,175.56666564941406,1.0,12.0,34.81826,1,True
False,9500.0,35019.0,52710.0,DebtCon,Other,12.0,0.0,0.0,241.58177185058594,0.0,31.0,38.208668,0,True
False,9500.0,21900.0,35250.0,HomeImp,Mgr,16.0,0.0,0.0,59.86666488647461,1.0,10.0,34.81826,0,True
False,9500.0,59494.0,75930.0,HomeImp,Other,0.0,0.0,0.0,98.99850463867188,0.0,6.0,36.888435,0,True
False,9500.0,42699.0,57680.0,DebtCon,Other,10.0,0.0,0.0,114.49291229248047,1.0,26.0,25.075153,0,True
False,9500.0,43210.0,59692.0,HomeImp,Other,1.0,1.0,0.0,103.08948516845703,1.0,13.0,38.704987,0,False
False,9500.0,58185.0,64576.0,DebtCon,Mgr,6.0,0.0,4.0,127.85526275634766,1.0,11.0,38.29831,1+,True
True,9500.0,54612.0,68759.0,HomeImp,Other,9.0,0.0,0.0,89.10283660888672,0.0,19.0,31.353907,0,True
False,9500.0,79479.0,88772.0,DebtCon,ProfExe,8.0,0.0,0.0,189.58908081054688,0.0,12.0,37.95299,0,True
True,9500.0,65019.0,40000.0,HomeImp,Other,10.0,0.0,0.0,36.5,1.0,1.0,34.81826,0,True
False,9600.0,62405.0,69459.0,DebtCon,Other,0.0,0.0,2.0,86.43183135986328,2.0,18.0,36.26033,1+,True
False,9600.0,45158.0,55455.0,DebtCon,Other,15.0,0.0,0.0,82.713134765625,0.0,12.0,30.931519,0,True
False,9600.0,64758.0,63646.0,HomeImp,Other,5.0,0.0,0.0,120.64456176757812,0.0,34.0,35.98493,0,True
False,9600.0,53277.0,60843.0,DebtCon,Office,0.0,0.0,0.0,180.2840576171875,0.0,21.0,37.950787,0,True
False,9600.0,84333.0,201281.0,HomeImp,Self,14.0,0.0,0.0,13.213057518005371,1.0,7.0,17.82563,0,True
False,9600.0,70589.0,99384.0,HomeImp,Other,0.0,0.0,1.0,176.46746826171875,0.0,31.0,34.23479,1,True
True,9600.0,42357.0,99756.0,HomeImp,Office,4.0,1.0,4.0,354.6502380371094,0.0,30.0,36.525173,1+,False
False,9600.0,65019.0,68324.0,HomeImp,Other,7.0,0.0,0.0,356.4501647949219,0.0,6.0,36.554268,0,True
False,9600.0,73000.0,99600.0,HomeImp,ProfExe,4.5,0.0,1.0,93.33333587646484,1.0,34.0,34.81826,1,True
False,9600.0,53196.0,63942.0,DebtCon,Other,16.0,0.0,4.0,227.56369018554688,0.0,36.0,24.01677,1+,True
False,9600.0,56224.0,60260.0,DebtCon,Other,15.0,0.0,3.0,219.74205017089844,0.0,36.0,25.439463,1+,True
False,9600.0,46683.0,61773.0,DebtCon,Office,1.0,0.0,0.0,171.05845642089844,1.0,20.0,38.00529,0,True
False,9600.0,65019.0,56900.0,IsMissing,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,14.435239,0,True
True,9600.0,24680.0,43500.0,DebtCon,Other,18.0,0.0,3.0,114.66666412353516,0.0,19.0,34.81826,1+,True
False,9600.0,50655.0,59502.0,DebtCon,Other,0.0,0.0,0.0,93.43284606933594,0.0,20.0,37.982353,0,True
False,9600.0,45240.0,60136.0,DebtCon,Other,2.0,0.0,1.0,83.0667495727539,0.0,19.0,38.4543,1,True
False,9600.0,77359.0,101365.0,HomeImp,Other,1.0,0.0,0.0,182.8035125732422,0.0,31.0,33.48191,0,True
False,9600.0,44553.0,48626.0,HomeImp,Mgr,20.0,0.0,1.0,226.45216369628906,0.0,18.0,35.555923,1,True
False,9700.0,75566.0,92066.0,DebtCon,Office,14.0,0.0,0.0,94.98792266845703,0.0,8.0,25.161184,0,True
False,9700.0,29094.0,51990.0,IsMissing,Other,30.0,0.0,0.0,246.1952362060547,0.0,19.0,20.743364,0,True
False,9700.0,45907.0,57507.0,DebtCon,Other,6.0,0.0,0.0,81.22944641113281,0.0,11.0,29.037575,0,True
False,9700.0,53527.0,58605.0,DebtCon,Office,4.0,0.0,0.0,75.58454132080078,3.0,12.0,36.709538,0,True
False,9700.0,98232.0,117321.0,DebtCon,Other,19.0,0.0,2.0,194.42471313476562,2.0,15.0,36.950893,1+,True
False,9700.0,65019.0,64644.0,HomeImp,Other,7.0,0.0,0.0,368.0709228515625,0.0,6.0,36.57317,0,True
False,9700.0,21883.0,67432.0,HomeImp,Office,24.0,0.0,0.0,308.9955749511719,1.0,12.0,41.41428,0,True
False,9700.0,84933.0,122520.0,DebtCon,Office,10.0,0.0,0.0,141.43307495117188,1.0,23.0,36.795013,0,True
True,9700.0,55986.0,73000.0,DebtCon,Other,2.5,0.0,1.0,207.1666717529297,2.0,29.0,34.81826,1,True
False,9700.0,108000.0,210000.0,HomeImp,ProfExe,2.3,0.0,0.0,124.83333587646484,1.0,15.0,34.81826,0,True
False,9700.0,5801.0,58305.0,HomeImp,Other,8.0,2.0,1.0,352.9666748046875,1.0,22.0,34.81826,1,False
False,9700.0,59100.0,74986.0,HomeImp,Office,14.0,0.0,0.0,244.53334045410156,1.0,32.0,34.81826,0,True
True,9700.0,53000.0,56000.0,DebtCon,Office,2.0,0.0,0.0,75.03333282470703,5.0,18.0,34.81826,0,True
True,9700.0,73085.0,92000.0,DebtCon,Other,8.0,0.0,3.0,173.5,0.0,34.0,34.81826,1+,True
False,9700.0,39141.0,48905.0,DebtCon,Other,13.0,0.0,0.0,89.8359375,0.0,11.0,32.431408,0,True
False,9700.0,44652.0,63232.0,DebtCon,Other,9.0,0.0,0.0,102.16551208496094,0.0,22.0,37.034878,0,True
False,9700.0,59633.0,70398.0,HomeImp,Other,4.0,0.0,0.0,239.0382080078125,1.0,16.0,38.86725,0,True
False,9700.0,63488.0,74374.0,DebtCon,Office,5.0,0.0,0.0,106.5894546508789,2.0,15.0,26.896013,0,True
False,9700.0,8852.0,60599.0,HomeImp,Other,7.0,2.0,1.0,359.1044921875,1.0,21.0,16.871983,1,False
True,9700.0,32660.0,54536.0,DebtCon,Office,0.0,0.0,0.0,156.4821014404297,0.0,13.0,67.324905,0,True
False,9700.0,65019.0,54385.0,HomeImp,Other,10.0,0.0,0.0,314.7328186035156,1.0,13.0,34.170403,0,True
False,9700.0,77394.0,86917.0,DebtCon,Office,16.0,0.0,1.0,81.4614028930664,0.0,9.0,27.705856,1,True
True,9700.0,47000.0,82000.0,HomeImp,Other,7.0,1.0,2.0,96.63333129882812,1.0,8.0,34.81826,1+,False
False,9800.0,54564.0,62109.0,DebtCon,Mgr,10.0,0.0,0.0,124.02162170410156,0.0,19.0,32.565685,0,True
False,9800.0,15021.0,31900.0,DebtCon,Other,6.0,0.0,0.0,276.73419189453125,0.0,11.0,22.291248,0,True
False,9800.0,136154.0,203815.0,DebtCon,ProfExe,1.0,0.0,0.0,70.85332489013672,2.0,23.0,35.87899,0,True
False,9800.0,79405.0,111563.0,DebtCon,Office,0.0,0.0,0.0,240.9429931640625,1.0,38.0,19.33281,0,True
False,9800.0,58936.0,78078.0,DebtCon,Other,19.0,0.0,0.0,152.14012145996094,0.0,11.0,32.18876,0,True
False,9800.0,74962.0,108730.0,HomeImp,ProfExe,4.0,0.0,1.0,76.39241790771484,1.0,33.0,37.321346,1,True
True,9800.0,36500.0,54000.0,HomeImp,Other,17.0,0.0,1.0,105.66666412353516,5.0,19.0,34.81826,1,True
False,9800.0,81199.0,206201.0,HomeImp,Self,12.0,0.0,0.0,2.8207855224609375,1.0,7.0,21.283867,0,True
False,9800.0,49287.0,69831.0,DebtCon,Mgr,2.0,0.0,0.0,182.99481201171875,2.0,16.0,29.713467,0,True
False,9800.0,62826.0,65912.0,HomeImp,Other,6.0,0.0,0.0,132.7524871826172,0.0,34.0,37.5882,0,True
False,9800.0,49298.0,73426.0,HomeImp,Office,9.0,3.0,1.0,242.38902282714844,1.0,29.0,34.69036,1,False
False,9800.0,69919.0,100267.0,DebtCon,Other,16.0,0.0,0.0,130.88600158691406,3.0,15.0,26.835043,0,True
False,9800.0,32550.0,52554.0,DebtCon,Other,12.0,0.0,0.0,229.5127410888672,1.0,32.0,37.923088,0,True
False,9800.0,54681.0,74097.0,DebtCon,Other,2.0,0.0,1.0,106.8888931274414,3.0,18.0,36.61866,1,True
False,9800.0,53643.0,113161.0,DebtCon,ProfExe,5.0,0.0,1.0,230.30325317382812,0.0,9.0,23.773611,1,True
False,9800.0,80267.0,209931.0,HomeImp,Self,14.0,0.0,0.0,0.5071145296096802,1.0,8.0,19.96963,0,True
False,9800.0,78022.0,103466.0,DebtCon,Mgr,1.0,0.0,0.0,83.83533477783203,2.0,24.0,37.434616,0,True
False,9800.0,65019.0,45197.0,HomeImp,Other,7.0,0.0,0.0,316.5252990722656,1.0,11.0,29.646666,0,True
False,9800.0,52973.0,65481.0,HomeImp,Other,10.0,0.0,0.0,101.47266387939453,2.0,33.0,36.878296,0,True
False,9800.0,55330.0,78154.0,HomeImp,Mgr,2.0,0.0,1.0,122.70553588867188,0.0,23.0,28.896101,1,True
False,9800.0,54861.0,71138.0,HomeImp,Other,4.0,0.0,0.0,258.3346252441406,2.0,16.0,36.035713,0,True
False,9800.0,56188.0,90143.0,HomeImp,Other,17.0,0.0,0.0,171.41366577148438,0.0,29.0,25.62165,0,True
False,9800.0,79767.0,93525.0,DebtCon,Other,0.0,4.0,0.0,173.46665954589844,0.0,4.0,31.29012,0,False
False,9800.0,63891.0,72980.0,DebtCon,ProfExe,7.0,0.0,0.0,32.41493225097656,2.0,24.0,39.37187,0,True
False,9800.0,47126.0,57365.0,DebtCon,Other,0.0,0.0,1.0,91.14122009277344,0.0,19.0,38.65764,1,True
False,9800.0,55539.0,73560.0,DebtCon,Office,4.0,0.0,0.0,85.90093994140625,1.0,14.0,26.33162,0,True
True,9900.0,37609.0,120186.0,DebtCon,Other,7.0,0.0,0.0,176.3678436279297,3.0,30.0,53.17891,0,True
False,9900.0,60488.0,75507.0,HomeImp,Other,3.0,0.0,0.0,239.4336395263672,1.0,17.0,38.473076,0,True
False,9900.0,35448.0,58056.0,DebtCon,Other,11.0,0.0,0.0,229.52284240722656,1.0,31.0,37.297432,0,True
False,9900.0,79379.0,205346.0,HomeImp,Self,14.0,0.0,0.0,20.214195251464844,1.0,7.0,19.799427,0,True
False,9900.0,72674.0,89909.0,DebtCon,Office,15.0,0.0,1.0,90.95790100097656,0.0,8.0,27.354633,1,True
True,9900.0,88236.0,104953.0,DebtCon,ProfExe,1.0,0.0,0.0,51.648704528808594,0.0,2.0,28.622633,0,True
False,9900.0,73804.0,97413.0,DebtCon,ProfExe,5.0,0.0,0.0,107.33302307128906,0.0,25.0,33.52488,0,True
False,9900.0,28432.0,36605.0,HomeImp,Office,0.0,0.0,0.0,111.53162384033203,1.0,29.0,37.588196,0,True
False,9900.0,52800.0,66000.0,HomeImp,Other,29.0,1.0,3.0,188.93333435058594,1.0,24.0,34.81826,1+,False
False,9900.0,111000.0,134347.0,DebtCon,ProfExe,16.0,0.0,1.0,180.63333129882812,1.0,33.0,34.81826,1,True
True,9900.0,21400.0,36600.0,DebtCon,Self,2.0,0.0,0.0,154.1999969482422,2.0,26.0,34.81826,0,True
False,9900.0,8673.0,37244.0,DebtCon,Other,4.0,0.0,0.0,256.6805725097656,0.0,12.0,24.496286,0,True
False,9900.0,117003.0,219783.0,HomeImp,ProfExe,1.0,0.0,0.0,130.76638793945312,0.0,14.0,25.62261,0,True
True,9900.0,71371.0,84865.0,DebtCon,Mgr,0.0,2.0,0.0,94.80523681640625,0.0,12.0,38.211304,0,False
False,9900.0,55231.0,78708.0,DebtCon,Office,4.0,0.0,0.0,85.80147552490234,2.0,15.0,24.594992,0,True
False,9900.0,47367.0,114837.0,DebtCon,ProfExe,4.0,0.0,0.0,210.43553161621094,0.0,10.0,25.042109,0,True
False,9900.0,108155.0,219936.0,HomeImp,ProfExe,2.0,0.0,0.0,126.93937683105469,1.0,15.0,27.992052,0,True
False,9900.0,74009.0,108371.0,DebtCon,Office,1.0,0.0,0.0,246.0947723388672,0.0,36.0,17.257116,0,True
False,9900.0,82697.0,100689.0,DebtCon,ProfExe,3.0,0.0,0.0,133.36578369140625,0.0,26.0,33.591717,0,True
False,9900.0,47865.0,88105.0,HomeImp,Other,18.0,0.0,0.0,203.02398681640625,0.0,17.0,34.553307,0,True
False,9900.0,84920.0,201713.0,HomeImp,Self,13.0,0.0,0.0,3.044384241104126,1.0,8.0,21.057642,0,True
False,9900.0,54961.0,70609.0,DebtCon,Mgr,6.0,0.0,4.0,105.9346923828125,2.0,11.0,40.70255,1+,True
False,9900.0,26427.0,87134.0,HomeImp,ProfExe,20.0,0.0,0.0,244.36524963378906,0.0,11.0,25.003965,0,True
True,9900.0,23767.0,39293.0,DebtCon,Other,5.0,1.0,0.0,145.76577758789062,0.0,9.0,24.60513,0,False
False,9900.0,31244.0,44138.0,HomeImp,Mgr,14.0,0.0,0.0,60.63446807861328,1.0,9.0,31.688135,0,True
False,9900.0,55342.0,72357.0,DebtCon,Mgr,7.0,0.0,3.0,111.99885559082031,1.0,11.0,39.870342,1+,True
True,9900.0,59206.0,75690.0,HomeImp,Office,6.0,0.0,2.0,288.3950500488281,1.0,19.0,30.776028,1+,True
False,9900.0,83821.0,124527.0,HomeImp,Office,30.0,0.0,0.0,319.6519775390625,1.0,37.0,35.769424,0,True
False,10000.0,63218.0,76500.0,DebtCon,Office,5.0,2.0,3.0,183.6666717529297,3.0,30.0,34.81826,1+,False
True,10000.0,48300.0,74600.0,IsMissing,Other,14.0,0.0,1.0,179.10000610351562,2.0,31.0,34.81826,1,True
True,10000.0,34350.0,54146.0,DebtCon,Other,3.0,0.0,0.0,144.42288208007812,0.0,18.0,31.539013,0,True
False,10000.0,75976.0,91000.0,DebtCon,Other,10.5,0.0,0.0,171.46665954589844,5.0,22.0,34.81826,0,True
False,10000.0,68807.0,76581.0,HomeImp,Office,14.0,0.0,0.0,237.64788818359375,0.0,32.0,42.335575,0,True
False,10000.0,65019.0,56475.0,HomeImp,Other,9.0,2.0,0.0,309.2644958496094,2.0,12.0,34.487186,0,False
False,10000.0,84580.0,118924.0,HomeImp,Office,31.0,0.0,0.0,341.9449768066406,2.0,37.0,35.248898,0,True
False,10000.0,65019.0,49266.0,IsMissing,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,15.59729,0,True
False,10000.0,59828.0,72489.0,DebtCon,Other,18.0,0.0,0.0,157.24366760253906,1.0,11.0,31.626822,0,True
True,10000.0,22000.0,41250.0,HomeImp,Mgr,5.0,0.0,0.0,97.96666717529297,0.0,21.0,34.81826,0,True
True,10000.0,86000.0,111000.0,DebtCon,Other,6.5,0.0,1.0,91.96666717529297,3.0,17.0,34.81826,1,True
True,10000.0,26197.0,46600.0,HomeImp,ProfExe,9.0,0.0,0.0,165.96665954589844,2.0,9.0,34.81826,0,True
True,10000.0,65019.0,25010.0,HomeImp,Self,5.0,0.0,3.0,326.1333312988281,4.0,17.0,34.81826,1+,True
True,10000.0,20500.0,54600.0,HomeImp,Self,15.0,0.0,0.0,160.3333282470703,2.0,11.0,34.81826,0,True
True,10000.0,65019.0,89235.5,HomeImp,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,34.81826,0,True
True,10000.0,186000.0,225750.0,HomeImp,ProfExe,2.0,0.0,0.0,75.86666870117188,1.0,5.0,34.81826,0,True
True,10000.0,28000.0,73250.0,HomeImp,Other,2.0,0.0,0.0,28.96666717529297,4.0,12.0,34.81826,0,True
True,10000.0,57238.0,101500.0,DebtCon,ProfExe,10.0,0.0,0.0,106.83333587646484,0.0,36.0,34.81826,0,True
True,10000.0,31253.0,65450.0,DebtCon,Other,21.0,0.0,0.0,172.03334045410156,0.0,16.0,34.81826,0,True
True,10000.0,27000.0,54300.0,HomeImp,Other,0.3,0.0,1.0,91.13333129882812,0.0,6.0,34.81826,1,True
True,10000.0,53297.0,74925.0,HomeImp,Other,14.0,0.0,1.0,88.53333282470703,2.0,15.0,34.81826,1,True
False,10000.0,7718.0,77750.0,DebtCon,Other,8.0,0.0,0.0,261.79998779296875,0.0,14.0,34.81826,0,True
False,10000.0,63005.0,78500.0,DebtCon,Other,3.0,0.0,0.0,171.76666259765625,1.0,35.0,34.81826,0,True
False,10000.0,87579.0,105000.0,DebtCon,Other,13.0,0.0,0.0,209.96665954589844,3.0,16.0,34.81826,0,True
False,10000.0,65019.0,42497.0,HomeImp,Mgr,6.0,0.0,0.0,165.43333435058594,1.0,9.0,34.81826,0,True
False,10000.0,32000.0,59000.0,DebtCon,Office,24.0,0.0,1.0,232.3333282470703,1.0,29.0,34.81826,1,True
False,10000.0,31000.0,58240.0,DebtCon,Mgr,7.0,0.0,0.0,173.46665954589844,1.0,20.0,34.81826,0,True
False,10000.0,71000.0,97875.0,HomeImp,ProfExe,8.0,0.0,0.0,165.7148895263672,0.0,34.0,34.81826,0,True
False,10000.0,66000.0,89145.0,DebtCon,Office,9.0,0.0,0.0,215.03334045410156,3.0,29.0,34.81826,0,True
False,10000.0,59764.0,77870.0,DebtCon,Sales,7.0,0.0,0.0,136.89999389648438,0.0,35.0,34.81826,0,True
